water_tower,measurement_timestamp,consumption,preassure
Santa Pola,1522928799320,4485.981837066696,1.63566523579023
Alicante Metropolitana,1521304611322,280.89377418607063,2.951206803041786
Santa Pola,1520735105631,4828.691003138057,2.7330004704432884
Alicante Metropolitana,1517356947235,6239.978634951989,7.172984821621537
Alicante Metropolitana,1525663084573,2624.134650498138,5.710531426588828
Alicante Diseminado,1520075930364,9944.925490710839,6.574510993938371
Alicante Metropolitana,1521644470251,5719.111727480292,2.883100855043747
Elche Metropolitana,1521548507179,7804.236555150695,8.344825047432
Santa Pola,1518505531317,8451.704912659352,4.432443291478858
Elche Metropolitana,1516475978726,9442.032070873252,6.490079959554708
Alicante Diseminado,1515879212959,792.1806655443075,9.826027962052102
Elche Metropolitana,1519229593751,887.9798007846496,9.691412466484186
Alicante Diseminado,1517485273285,8058.6963243951695,7.025694107644621
Alicante Diseminado,1519667594513,6687.893519560915,7.407284344247205
Elche Diseminado,1516040247812,3901.361843454295,5.93646158049908
Elche Diseminado,1521999483412,258.6456803044279,3.077732608481667
Santa Pola,1521732437770,7568.892717066944,4.043403023986507
Santa Pola,1519435321974,3828.1434414637283,3.2445307969245705
Santa Pola,1516982783613,473.6159819083363,7.390107195700217
Santa Pola,1517909676539,2217.9154490393726,9.197336312113862
Elche Diseminado,1524108419973,2877.591826903597,2.975983656486713
Elche Diseminado,1525686684914,2970.486596106311,7.009318067662009
Alicante Diseminado,1519001381772,6513.918705292975,9.667478495235068
Alicante Diseminado,1525445971271,1533.616920746572,2.7917239060520602
Alicante Diseminado,1518613452858,1471.906395185487,5.042001192402166
Elche Metropolitana,1515624812534,4120.311015872386,9.517429955464296
Elche Diseminado,1526037578285,8240.0520231706,6.375224117174755
Santa Pola,1521965295640,8591.24803088434,4.822453298541998
Alicante Diseminado,1519786694739,8449.137429829661,1.6709509259429454
Alicante Diseminado,1526184552686,342.9262800730082,2.6181844214638907
Alicante Diseminado,1517938825954,8751.060326606215,7.990608634938774
Alicante Diseminado,1525266852055,3377.080317818153,8.906258801266677
Elche Diseminado,1523787928111,5203.429609893987,6.567026741822401
Alicante Metropolitana,1518499721242,7614.544742230816,1.2441194013645203
Santa Pola,1524379279597,1812.4006573125484,8.725344321366965
Elche Metropolitana,1514797955827,5326.244789512946,4.575662278266522
Alicante Metropolitana,1517899130109,1174.4479432507815,1.26234715622315
Elche Diseminado,1515596473357,8418.475675108417,5.616247662797489
Alicante Metropolitana,1523834872221,4209.027437552809,9.968888598612711
Alicante Metropolitana,1517204415223,4835.611984487711,7.046561312050877
Elche Diseminado,1515421775142,8490.322670432734,2.0420982537215697
Alicante Diseminado,1515112585918,9724.067409904766,3.1920457075350215
Elche Metropolitana,1520196106377,9077.050956640514,7.8144700082436485
Santa Pola,1516160427004,7217.410382707119,3.6236773099836572
Elche Diseminado,1521362116994,6091.8392454952655,5.515113348784352
Elche Diseminado,1524487114976,9876.492913291142,2.2905210385956707
Alicante Metropolitana,1522130917773,8367.68081232181,8.345448174938156
Santa Pola,1519486838772,856.0677495395174,9.26579599513901
Alicante Diseminado,1515541621444,7299.528632966841,2.1082673362536086
Alicante Metropolitana,1515461620927,4520.0355872814025,8.545503609928785
Elche Metropolitana,1518769022194,147.7234043959297,4.451711916581935
Elche Metropolitana,1515910707360,5671.13036287465,4.352662312231386
Elche Diseminado,1520400082985,8875.331924775639,4.120702932957414
Elche Diseminado,1517895909022,394.49643360175315,3.5096301021216805
Alicante Diseminado,1521360698382,4277.359015491653,6.727928362387666
Alicante Diseminado,1526058604429,2232.8087371271454,7.660114922734006
Elche Diseminado,1521728727204,3906.166892832408,5.012494637923303
Elche Metropolitana,1519337159984,5294.913950293211,3.1902021545624955
Alicante Metropolitana,1519961722954,9499.275514285364,8.143217243239231
Elche Metropolitana,1520294898032,7061.825838045702,8.18796312995893
Alicante Diseminado,1521991342493,5203.253061382686,3.938644893552762
Santa Pola,1521659174906,1393.913975713744,1.2578972938033433
Alicante Diseminado,1522760684575,3226.639582451689,1.9806370215338858
Elche Metropolitana,1523011109532,5464.277989632301,3.6261529174496223
Alicante Metropolitana,1521324293717,177.09612375586104,3.1740269006745647
Santa Pola,1520507661866,9948.380101018452,5.986429867465099
Alicante Diseminado,1518625223247,3746.3501687306198,8.516011068404746
Alicante Metropolitana,1517459430301,3324.8822509783736,7.181433677971245
Alicante Metropolitana,1524261984581,9672.57129067436,7.698092835799396
Alicante Diseminado,1517560959195,3010.785369182939,3.531341420497987
Alicante Metropolitana,1520363322304,8080.330602975952,6.544471338435792
Santa Pola,1525438233226,1836.337997174301,9.417094497443761
Elche Diseminado,1515289644013,1802.2601295531138,8.38299619936583
Elche Diseminado,1525727391376,9786.295672715787,7.312514015411485
Santa Pola,1517132543855,9525.252293746411,3.315106260881899
Alicante Diseminado,1524895851426,3561.8816931010533,8.10424174179605
Santa Pola,1517533306985,7657.07439813512,9.073634821796526
Alicante Diseminado,1525129905747,3022.737429014464,5.184511580641762
Alicante Diseminado,1525269236388,5976.849769468523,7.090867222500561
Elche Diseminado,1519809014692,2812.792253573231,6.578819234233056
Elche Diseminado,1524138078717,2911.5012504815927,5.744936159911648
Elche Diseminado,1520502375305,5278.741624578695,5.607322907025165
Santa Pola,1525046059467,2577.3619843802544,6.415140083722591
Santa Pola,1522012526058,6745.228053498691,3.6301317256436434
Elche Metropolitana,1519189361277,7610.660284723344,4.039056922291076
Elche Metropolitana,1522698639526,1989.1139300052373,9.46154468363356
Elche Metropolitana,1517530790281,7338.1141464514285,8.364810476334105
Alicante Metropolitana,1519898250568,4067.028930282197,4.5398181729816915
Alicante Diseminado,1524576560714,8837.76292675757,6.209471087069024
Alicante Metropolitana,1525056801153,6505.758953891493,4.094999256205359
Elche Diseminado,1518602277494,8829.60733451816,9.380538739150929
Alicante Metropolitana,1523534911383,6377.501035109007,8.908341207263284
Elche Diseminado,1517462603126,3523.5444609922138,2.5855612234560184
Alicante Diseminado,1515626917924,6578.090083694724,1.4981875091319137
Alicante Metropolitana,1526059066183,987.2882898596857,4.231381801936951
Santa Pola,1521463361032,1121.6259802525797,6.843075074474967
Elche Diseminado,1519560869367,3850.853756240942,4.008567750042285
Santa Pola,1518195744308,9682.242595004824,6.745511584802829
Alicante Diseminado,1525280591654,7816.957533552655,4.07514114489174
Elche Diseminado,1525622606867,7934.041557295443,3.450634904077342
Elche Metropolitana,1525801371084,7202.533960124178,1.2940891414473872
Santa Pola,1523482342090,8242.266484077076,8.818728035456887
Alicante Diseminado,1520483514505,4667.248770452106,2.3808302589494432
Alicante Metropolitana,1525014701391,3004.3180892648415,7.81634906906088
Elche Diseminado,1522755770000,214.41607742822666,8.362156426943475
Alicante Diseminado,1519369130552,1479.6322548364415,2.899738207927712
Alicante Diseminado,1518771219739,5131.565455725271,3.202440660834896
Alicante Metropolitana,1519255461617,588.3209087002117,8.281440347261961
Alicante Diseminado,1523615016704,3637.4316265625116,2.858128224318887
Alicante Diseminado,1525569244296,4788.221343156559,9.703400367360103
Alicante Diseminado,1525540013214,8773.670350774431,5.558360563858061
Elche Diseminado,1523145292993,5102.49181061588,6.570395118972343
Elche Metropolitana,1523489336357,4336.383742724863,2.499179164010267
Elche Diseminado,1520240715203,7376.783251743143,9.076051348496017
Alicante Diseminado,1522421803392,8471.775322230553,6.238564214327266
Santa Pola,1516541941349,1420.4248231355355,2.7936590076530483
Elche Metropolitana,1524504261473,5520.055757154364,8.795528346118608
Elche Metropolitana,1523536369768,8039.54877897861,9.478344852485966
Santa Pola,1519542898733,7175.048615902256,1.9080317376688782
Elche Metropolitana,1524705032554,248.56863953538922,6.296409429884061
Alicante Metropolitana,1518674287868,7776.26510259401,1.845435839259463
Elche Diseminado,1523466541054,5531.737190467946,1.7215330043474735
Elche Diseminado,1514891732482,7705.659509344062,9.301807662299407
Alicante Metropolitana,1515002146299,5793.104021909966,2.7236194699974368
Elche Diseminado,1515874932361,6322.333795156339,7.15310673385634
Elche Metropolitana,1518374587691,4646.944027078343,6.623446995342744
Elche Diseminado,1519100178528,5955.811708854137,1.071650175815304
Elche Diseminado,1519084595199,8614.031353058743,3.9640924655970062
Alicante Diseminado,1516461989962,6202.600207079288,4.00681469691958
Santa Pola,1521482609310,2297.997800389889,9.209002717520473
Santa Pola,1523830792513,8063.849160582391,3.730428170840792
Alicante Diseminado,1519418143721,7244.78180494109,5.560642379947646
Santa Pola,1519646537890,2759.711622563996,2.9140934944923282
Elche Metropolitana,1519075648571,5619.172691058699,4.583366290320258
Alicante Metropolitana,1518236911144,4282.527661755277,7.54630206852579
Elche Metropolitana,1517912946516,8747.195567780933,6.874995416069238
Alicante Metropolitana,1522606154507,5035.702148470978,5.544630081445098
Alicante Metropolitana,1518929967174,9821.588114567752,4.9320411834858895
Elche Metropolitana,1521111100048,5918.6816786626505,7.0081203653608695
Alicante Metropolitana,1515401148618,9464.169357592451,5.214142426256827
Alicante Metropolitana,1522792485761,8344.442670911858,9.753290980073837
Santa Pola,1522922765827,808.536407142606,8.070297492676284
Alicante Metropolitana,1517549208087,9455.824149288948,4.017307492463022
Alicante Diseminado,1525600306732,4760.127685855683,4.375391797942465
Alicante Metropolitana,1526107718504,4094.369119270239,9.786125702160321
Elche Diseminado,1516290913520,2252.915823242393,7.165413203783777
Alicante Metropolitana,1522827692972,2569.5116780321337,2.999749303363343
Alicante Diseminado,1520808023011,2886.2557757934105,4.560390890240361
Alicante Metropolitana,1518397845258,6139.523494985911,1.3137028530767736
Santa Pola,1521974561966,2704.8199548687544,5.631880293555382
Santa Pola,1517308870076,1196.9296208433789,8.012935849527473
Elche Diseminado,1521191453610,2427.1783235218813,3.461537775369558
Elche Metropolitana,1518385326894,4800.696430223128,3.1411547721910598
Santa Pola,1521556284463,6917.908860290722,2.525503787749397
Santa Pola,1524858792434,3059.214154103254,3.76400237668975
Alicante Metropolitana,1515260911206,3029.0300239386834,9.66301903791428
Santa Pola,1521586047665,3870.2031593364927,1.4902090552875298
Elche Metropolitana,1524455270212,4879.2564168329445,5.688662667720099
Alicante Diseminado,1524757129994,1716.3973250245745,2.1199933466463583
Elche Metropolitana,1516801392464,8807.807843589748,5.834221675554613
Elche Metropolitana,1518308248763,8696.207493568418,5.948335490886533
Elche Diseminado,1518355220793,4965.20350759185,7.434668302863131
Santa Pola,1524715399756,5968.7852778805845,8.757113770939208
Alicante Metropolitana,1523188256032,2862.3439259079532,3.8472299993263217
Santa Pola,1521354963990,6531.540206655253,5.451309084909852
Elche Metropolitana,1518760262266,1311.493192486819,3.2909441490230047
Alicante Diseminado,1523470812245,7138.767492220915,4.629489143113686
Alicante Metropolitana,1522192627205,4904.777352621872,7.357117173625706
Alicante Diseminado,1518691716980,5272.5274144041105,1.670677857023555
Alicante Diseminado,1515442506951,8188.635548360213,8.21478938486768
Alicante Diseminado,1515822174741,4593.646733433512,7.7013793864611
Santa Pola,1520729918309,6321.905660797048,9.390900399780875
Elche Metropolitana,1517931308646,729.0311423986295,2.498097137094999
Alicante Metropolitana,1522945311708,3856.8475492998555,9.654158852280107
Alicante Metropolitana,1517019949290,8947.856435267311,5.499971693221684
Elche Metropolitana,1517034718416,1110.6913853415779,3.9684354077612074
Elche Diseminado,1522563125687,7620.450230982066,4.590191154667012
Alicante Metropolitana,1516036102361,3922.638546376479,8.509567792705614
Santa Pola,1519582909319,6540.72554478119,5.464764086306727
Elche Metropolitana,1516658328801,766.7435017621538,8.366197986729393
Santa Pola,1519936337114,691.6653504368642,6.465136544418332
Elche Diseminado,1524472699244,3229.164954832949,7.777142979976634
Elche Diseminado,1520656573961,2730.333718541351,2.5532250471163094
Elche Metropolitana,1517134542521,3106.97592231992,3.375793026985408
Alicante Diseminado,1523306887331,2440.7114326521773,1.0519982857222532
Elche Diseminado,1521017638368,141.5921378177043,4.01619459700932
Alicante Diseminado,1519381072675,3067.3389077962497,1.1817724368816473
Alicante Diseminado,1518932089777,842.0523376210621,9.621669139341781
Santa Pola,1522767290431,5193.659407425459,9.53302265625176
Alicante Metropolitana,1525518369957,9721.845867876318,4.498564721209236
Elche Diseminado,1519022764046,655.3289678697948,4.65921469330529
Santa Pola,1523358708600,7232.243024090489,9.217256496102154
Alicante Diseminado,1526180230121,5292.911964428185,6.802446900722235
Alicante Metropolitana,1517545399207,458.12437659260905,1.6328567514279348
Santa Pola,1515472908111,790.8258306455529,1.2945231528515309
Alicante Diseminado,1523249506202,2869.546541133631,9.898811416432935
Santa Pola,1517272055357,7030.220331742808,7.2115600375939914
Elche Diseminado,1514801325313,1293.2299307384076,8.972222040412532
Elche Metropolitana,1524907162601,3113.8214556683706,2.938646043560183
Alicante Metropolitana,1515302248188,8378.01058289444,2.907547735309053
Alicante Metropolitana,1519996255232,118.41199186093165,6.021104128479414
Alicante Diseminado,1515927273458,7080.126324078992,4.504614296646192
Elche Diseminado,1521934755972,5676.249796293436,1.7615756964231044
Alicante Diseminado,1526245900449,3321.762797016392,4.984443237058323
Elche Diseminado,1524584768883,1915.0066922830433,5.855866581988015
Santa Pola,1516152001108,6318.18601467898,6.430540025237668
Alicante Metropolitana,1521672935253,7876.313409031201,2.9000913073973194
Elche Diseminado,1520900789194,3580.8654008261087,9.292849521850341
Elche Diseminado,1515605380707,449.08005410394634,4.7217551000583455
Santa Pola,1516332964661,8132.505909368923,7.052025582411583
Elche Diseminado,1518060930858,290.070259580697,8.065088740039748
Alicante Diseminado,1520793965642,1040.34564968696,4.3927778551671715
Alicante Metropolitana,1525433491334,2412.2343040833507,9.432289747715014
Elche Diseminado,1519439759401,9179.84701098452,3.973714824938298
Alicante Metropolitana,1515748003053,3718.2445081694914,1.51612546492936
Alicante Diseminado,1525340539678,5482.977708876381,1.28414066704786
Alicante Diseminado,1523036153597,8601.03983307456,7.083679329688331
Alicante Diseminado,1520170019653,9815.228841120914,1.7734087637974865
Santa Pola,1523634717653,3223.6935485707295,6.3840344956701385
Elche Diseminado,1521244076617,2842.020544543611,1.8136926625230698
Elche Metropolitana,1515974093558,2653.0255291720982,3.205751361424352
Santa Pola,1517703092773,2510.970296470999,7.273912737641259
Elche Metropolitana,1520770023490,9455.172862246292,3.3630887851649467
Elche Diseminado,1524078880489,2402.0182997553975,6.854831129830526
Elche Metropolitana,1518524450036,3220.094020910883,9.476118404917118
Alicante Diseminado,1519348511679,8121.633332814422,1.4655652951903806
Santa Pola,1516872831597,3752.2337431223727,3.2718144272150567
Elche Metropolitana,1521035455119,1313.1899539998137,7.8060839609719155
Elche Diseminado,1520585450300,873.7627960840788,2.789451166237208
Alicante Diseminado,1522444882818,3339.5772966919913,6.843542752533868
Elche Metropolitana,1516010447805,6659.423385348906,4.181490847721054
Elche Metropolitana,1521888688826,1732.6579162103883,2.484918098029129
Alicante Diseminado,1522576439366,5357.722762123499,2.554513061439674
Elche Metropolitana,1524689082753,4999.97364465223,6.133778915445435
Elche Metropolitana,1517192539867,6565.717317503943,6.9329443618327815
Elche Metropolitana,1516276129715,6959.447994648858,6.704019922681203
Alicante Metropolitana,1523467172776,6150.2729672793985,3.165761938423655
Elche Metropolitana,1515562273185,8479.197760650743,5.0127972297804515
Elche Metropolitana,1521207623959,2184.586115720605,4.852406804881305
Alicante Metropolitana,1515344813660,3959.147083877641,4.638839869499665
Elche Metropolitana,1523575878459,8464.038060532534,2.170240732366249
Alicante Metropolitana,1518824321235,3809.724815734019,2.3221089472383585
Alicante Metropolitana,1523061336128,3650.5713713776076,4.7836677325107395
Alicante Diseminado,1525273133492,5794.351669996018,8.5861519542449
Santa Pola,1514979254743,3610.6457963217263,5.9729112446602315
Santa Pola,1520384113860,2887.290475790305,7.071226102092297
Elche Diseminado,1525879666195,5202.889338466993,4.756498409774415
Elche Diseminado,1525088312745,4618.213915949866,8.665558628003229
Elche Diseminado,1524593467786,3707.2623746006684,5.573033627917332
Santa Pola,1515050644773,5946.626607503458,6.646443791204252
Elche Metropolitana,1518564268753,660.4542938781688,4.624576337855528
Alicante Diseminado,1520589592081,9998.316062742713,1.7094705902700305
Alicante Metropolitana,1515339243050,8410.387619315647,6.791386466248031
Alicante Metropolitana,1519036386636,8163.339100600771,3.8782628001768806
Santa Pola,1521917559859,8203.150265799308,1.2224262300873412
Elche Diseminado,1519901631882,3504.8535002700355,6.893846896328125
Santa Pola,1516830584935,3873.104998555051,8.666696919018918
Elche Diseminado,1524778165131,9019.931894265466,6.667846665475396
Alicante Metropolitana,1520770931822,420.0661802975025,5.09360201352403
Alicante Diseminado,1520823452727,2307.246910627023,5.348654970825339
Santa Pola,1525605118229,8831.076285514438,2.6211099051240465
Alicante Diseminado,1515150780634,872.6395591381042,7.396148874395919
Elche Diseminado,1514945780039,8982.974395078252,8.824171934349824
Santa Pola,1518627589034,988.9111982781329,4.806499676554843
Santa Pola,1518970434433,9672.94893607404,7.969406038070234
Elche Metropolitana,1520100855393,3967.5020384541417,5.8137673673495005
Santa Pola,1524679773985,615.2837201368488,1.8540687738085473
Alicante Diseminado,1519135336161,324.72469844301634,1.1010775267282424
Santa Pola,1526291161980,4451.910231219004,7.438535791681319
Elche Metropolitana,1521211341061,6526.263325526732,8.505564896076915
Elche Diseminado,1516868545002,8058.331874404094,4.924478667078539
Alicante Metropolitana,1525361540781,2580.0502588308805,1.895041080920782
Alicante Diseminado,1521721519676,5093.330273253146,8.397998342832686
Alicante Diseminado,1522057599905,9581.92582818931,7.245096461194031
Santa Pola,1518864996693,1680.4586322924863,3.159645766407435
Elche Diseminado,1525354044978,3864.820012111625,6.729227958638194
Elche Metropolitana,1517018630997,8641.35951321503,7.7791964560680285
Alicante Metropolitana,1518910760416,5618.155859545641,2.6127973576651273
Alicante Diseminado,1519693238108,241.3055420399013,8.177230121308561
Elche Metropolitana,1519464938648,3224.583590860075,3.307367529871672
Elche Diseminado,1515196258504,3741.9260053531343,4.932863268479703
Elche Diseminado,1517087239915,4084.2762048242776,6.349995519355784
Alicante Diseminado,1521833297508,2990.8753933574785,5.419677246924007
Alicante Diseminado,1516523564747,5416.311182531528,3.7727081164147016
Alicante Metropolitana,1525217642777,2148.082321472814,5.577143990446812
Elche Metropolitana,1519242660434,246.96164920120611,8.45206684201643
Alicante Metropolitana,1525843417789,1296.774221973771,1.3946901564158551
Alicante Diseminado,1516565195227,190.58880666478206,8.004822252409998
Alicante Metropolitana,1522385595802,7753.735318553669,1.4244040992390328
Elche Diseminado,1522862474421,2902.7214587417707,8.083915159654744
Santa Pola,1520605221944,1307.3851917343104,5.610300009414287
Elche Diseminado,1516113062131,8180.714864680264,5.126161181190052
Alicante Metropolitana,1523674348964,9497.050844315509,8.461462369961126
Alicante Metropolitana,1521935152874,9942.462193593905,4.799234086676842
Elche Diseminado,1514807131548,1521.2184062348576,3.071310756392565
Alicante Metropolitana,1518898420282,6468.715858108739,5.975434193317774
Elche Diseminado,1518364298269,5997.451476238861,9.186530990410427
Elche Metropolitana,1523599159216,5532.115077368898,9.364248790762161
Elche Metropolitana,1523576749677,6577.707396585411,1.6385992049293785
Elche Metropolitana,1524644076549,8605.781750298784,6.558112492758922
Alicante Diseminado,1516357855345,5837.867677010829,4.8025936009291685
Elche Diseminado,1519592387727,8938.365074360527,1.7860358487013588
Elche Metropolitana,1524699689835,9037.583251631877,7.6610382667903085
Alicante Diseminado,1515394430362,7209.205431464383,4.841172798789859
Alicante Metropolitana,1525002932137,925.9536757202113,4.031032708056008
Elche Metropolitana,1516739252652,1272.5693661687044,1.1678080759698162
Elche Metropolitana,1518888633883,9587.494304818565,6.598155402841793
Elche Diseminado,1519930733137,6518.501233533904,7.040279061679047
Alicante Diseminado,1524941615952,9307.829131298598,4.47708726263708
Alicante Metropolitana,1525285061780,5200.4313391874775,3.241688454965489
Santa Pola,1524739180466,2329.388716777515,5.493258852118373
Elche Metropolitana,1522938280892,2879.5926840695483,9.945043765320579
Alicante Diseminado,1516913301290,1150.2374193642218,8.78129805995942
Elche Metropolitana,1523825715903,8486.297574006872,8.979881303564072
Alicante Diseminado,1523346821476,9757.504788674196,2.1558385459478706
Elche Metropolitana,1519232891241,7842.210952174651,7.645175626473931
Alicante Diseminado,1520171824630,2618.605216962625,1.9337378104773948
Elche Metropolitana,1517382253488,2552.704227272435,9.899613055741021
Alicante Diseminado,1523013561833,1737.9519568429614,7.249909961189291
Elche Metropolitana,1522929415130,7940.339930876033,8.000645593680273
Santa Pola,1516963001261,6181.561965751691,3.657537969505597
Santa Pola,1515817895168,8614.037513618516,6.977683620537073
Alicante Diseminado,1520425695116,6943.591203135456,7.488737514164226
Elche Diseminado,1518483401100,4399.792588043388,5.456925827116203
Alicante Diseminado,1514840110091,9866.995218803102,3.609940537968266
Elche Metropolitana,1524780137453,361.1086464309832,3.6559326410817796
Elche Metropolitana,1517299552582,767.1474387162336,5.504571825185594
Alicante Diseminado,1525154896304,5320.8078604748835,4.563432834596462
Alicante Metropolitana,1515970608712,533.8346600463273,7.507726011982918
Santa Pola,1520787518483,8023.907045172787,5.337882604092416
Alicante Diseminado,1522754018741,9221.017416243829,3.265267816629288
Santa Pola,1524820163572,5964.354091867079,4.301893810135788
Elche Diseminado,1524974428182,6296.280651758643,4.679896699316334
Elche Metropolitana,1517115618015,8554.960086619989,8.623713155543934
Elche Diseminado,1517988539512,4925.430079794673,3.7601824244765996
Elche Diseminado,1525702449367,4273.353164527453,6.353340403649181
Alicante Metropolitana,1515330231118,6137.423776059797,4.81911921502394
Alicante Metropolitana,1521934887530,9110.481804633813,4.44819173362352
Santa Pola,1523581617927,2879.575995367466,6.202685808741863
Elche Diseminado,1516948577955,525.0464926960652,4.090048128644446
Elche Diseminado,1515627106384,9084.53353370409,7.9810271464214955
Alicante Diseminado,1517334351839,3731.4017278147558,2.3592454652567367
Elche Diseminado,1515523624771,5706.965654691073,2.686737838803591
Alicante Metropolitana,1522682604836,2461.2445972635087,2.2973826964902924
Santa Pola,1518771149052,2455.413832381955,3.716829464930752
Elche Diseminado,1516600474838,893.2249447374974,6.105741114755798
Elche Metropolitana,1522057441133,353.382682030845,6.240163045419354
Elche Diseminado,1524187358797,8081.230026677683,6.767739554177939
Alicante Diseminado,1526364883324,6274.566648514003,8.329878034232053
Alicante Diseminado,1526349914458,8627.950152939879,7.883881651427712
Elche Diseminado,1521929356510,9813.458031416065,3.372788975781416
Alicante Metropolitana,1515534276632,9940.20725541971,1.5889765022216795
Elche Diseminado,1522384813790,1435.6946329343634,6.352460088075553
Santa Pola,1522493496415,4775.641041088251,2.415573252823873
Alicante Diseminado,1522314326842,9643.95658591422,9.752420604239063
Santa Pola,1515972048394,2624.88931069197,2.85239997550366
Elche Diseminado,1518155550597,7628.942795211207,1.5227591488412489
Alicante Metropolitana,1524486228278,8310.795670136691,5.95906220400773
Elche Diseminado,1519633667808,1208.0402998386076,6.11461398436579
Santa Pola,1516514435298,357.4954674975372,2.4110737482170292
Elche Metropolitana,1525715314387,5396.878143439745,4.423601891028773
Elche Diseminado,1521463810542,9860.591229587682,7.589331821493735
Alicante Metropolitana,1516664552534,7645.810652747536,3.3560343176537297
Alicante Metropolitana,1525145664600,100.48602809954454,4.920468898177711
Elche Diseminado,1526005491117,35.85689379321022,6.134035899288858
Elche Diseminado,1521297968659,9060.653509188352,2.263387520117309
Santa Pola,1519175128145,3347.5448498407814,7.597585054492834
Elche Diseminado,1516193677034,5927.968416479562,5.646740612536008
Alicante Diseminado,1515910776698,924.0702690084069,7.1466382351998305
Elche Diseminado,1522905445065,7692.300819546266,4.276570671652761
Elche Diseminado,1524469031330,691.8810571009503,7.651503470681554
Elche Metropolitana,1524988026015,4272.401889693267,5.4644394674823165
Alicante Metropolitana,1516457884127,5127.3629294861585,7.6780839414120745
Elche Metropolitana,1515801065357,6443.955395183822,3.6528389111878266
Alicante Diseminado,1518799799214,3875.2334617619244,3.459993006134593
Alicante Metropolitana,1523017255014,5078.390206099579,3.3224652095288496
Alicante Metropolitana,1516429846072,6435.3569739399245,8.052903234601606
Santa Pola,1521898846755,1686.1391621896294,5.735957728332037
Santa Pola,1519910569727,1517.7323845730873,1.4476148119671435
Alicante Metropolitana,1519548604498,5323.555456802676,7.045824104317014
Santa Pola,1525599075176,3889.1247550529915,5.353229345615927
Alicante Metropolitana,1514920159639,4252.294859025428,3.748772567787098
Alicante Metropolitana,1514895088687,4233.403213638839,6.133995870244263
Alicante Diseminado,1526225048627,7260.51706254063,7.993107912187905
Alicante Metropolitana,1518675306027,4542.14416105118,6.715659742094433
Elche Metropolitana,1517171284165,2324.7872614664757,2.666717048569263
Elche Diseminado,1517432288044,4651.924971158801,5.713178505381611
Santa Pola,1514852006107,2995.224499423619,9.431905281351579
Elche Diseminado,1515248685672,462.3552445285095,7.178262267344073
Elche Metropolitana,1525585478388,5954.098676126897,4.551516320696073
Santa Pola,1524107859028,2969.979021075665,3.9128664281571637
Santa Pola,1523734319068,603.7932416016955,2.1671635868915433
Alicante Diseminado,1525527511897,4472.979239345947,8.903974161832592
Alicante Diseminado,1522117440173,9691.859985592291,4.427560180542445
Santa Pola,1523222089831,8218.623324428132,3.9094910416550053
Alicante Diseminado,1515603329717,5881.021477556698,4.311297802489355
Alicante Metropolitana,1525428692649,3516.2466501389254,6.9784929483576015
Elche Metropolitana,1516343725657,443.0764336385873,8.766830024308986
Alicante Diseminado,1525481258110,7043.988494764712,2.2304319154229937
Elche Metropolitana,1519822370630,9572.131791564623,3.2670749308337173
Elche Diseminado,1522107373423,5714.724018461094,5.172387457894159
Alicante Metropolitana,1519665480005,7612.9012834056975,6.602851470433842
Elche Metropolitana,1516805737834,2463.5707634562,7.958150346101221
Elche Metropolitana,1521224542909,4669.151196364989,8.313630839772621
Elche Metropolitana,1518034945379,888.9655727099066,6.879570316489929
Elche Metropolitana,1519664745260,2087.1725615810956,8.762647330697046
Alicante Metropolitana,1514769141542,6307.711166026665,1.3588200329186493
Alicante Metropolitana,1516252731524,8468.776544500814,4.754309802953827
Alicante Metropolitana,1519664723405,145.16889817463687,3.7449718180280134
Elche Metropolitana,1522820210826,4365.077905455362,9.57197591186117
Alicante Metropolitana,1518778270898,4703.266030839422,1.7785524917589628
Santa Pola,1518050333099,3977.95266775421,2.5319923470255414
Elche Diseminado,1516185682886,1221.5956200444778,6.5123941159434935
Alicante Diseminado,1523906027207,6594.086852627912,9.06867241189131
Santa Pola,1520184958190,1863.8324768026825,3.6283277132589182
Alicante Diseminado,1525755726610,8966.372472176048,1.6799621944318255
Elche Metropolitana,1516691302546,3074.769375457842,9.61738363954519
Elche Diseminado,1518110131317,1138.903736421244,9.665484584467128
Elche Diseminado,1517882889411,543.684326217031,2.599065612667494
Santa Pola,1515875674640,2602.2010528737383,2.6319146337133494
Alicante Metropolitana,1515604302942,1897.7043657332372,6.464189863298117
Elche Metropolitana,1521691732173,8311.326186858932,7.9398903922071264
Santa Pola,1521604265803,1891.8964885786838,4.508608318409087
Santa Pola,1523198495572,1704.5739758916134,9.379574713251781
Elche Metropolitana,1516586556546,3396.6630179796043,4.96788536682699
Alicante Metropolitana,1521867877288,8563.771022954135,9.188890132708233
Elche Diseminado,1525946418690,9535.856394716011,3.4456823724914662
Elche Diseminado,1518938256555,1590.460242412466,2.2282242001951764
Elche Metropolitana,1516489094266,3775.551698388472,4.815380641498069
Alicante Metropolitana,1526333549480,9888.654247164184,7.389661747600838
Alicante Metropolitana,1519385745068,3929.9685635980986,3.50676797827133
Elche Metropolitana,1515182719760,2619.6154262436366,9.531598031656218
Santa Pola,1520543334738,2793.3177566978306,5.56925575572405
Elche Diseminado,1525623799708,1833.4282926739809,4.966660844831072
Elche Diseminado,1521270947236,6139.085491107689,2.4374068771106443
Elche Metropolitana,1520269073493,5463.358820436951,2.9972935215603655
Alicante Metropolitana,1517479400408,9977.95476406094,8.27442904659366
Elche Metropolitana,1521856037922,8440.987269186437,8.057341674511237
